"url","hammer_price","sold","auction_date","title","distillery","region","strength","distillery_status","cask_type","currency","bulk_litres","rla","filling_date","cask_filling","previous_spirit","regauged_date","age","bottles_at_cask_strength","hammer_price_per_bottle_at_cask_strength","hammer_price_per_litre_of_alcohol","buyer_price","buyer_price_per_bottle_at_cask_strength","buyer_price_per_litre_of_alcohol","country","auction_house"
"https://whiskyauctioneer.com/lot/1224-01/cask-port-charlotte-2004-fresh-bourbon-barrel-893-stored-bruichladdich",18500,TRUE,"2025-01-06","Port Charlotte 2004 Fresh Bourbon Barrel","Bruichladdich","Islay","50.4","Operational","Barrel","Great Britain Pound (£)","148.61","74.9","2004-07-15","First Fill","Bourbon","2024-10-01",20,212.3,"87.14","247","20812.5","98.03","277.87","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1124-02a/cask-adnams-2011-jack-daniels-barrel-x15-stored-cadus-vaults",1000,FALSE,"2025-01-06","Adnams 201Jack Daniel's Barrel","Copper House","England","64.8","Operational","Barrel","Great Britain Pound (£)","115.4","74.78","2011-10-07",NA,"Bourbon","2024-10-01",13,164.86,"6.07","13.37","1125","6.82","15.04","England","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1124-01a/cask-adnams-2015-french-oak-cask-496-stored-cadus-vaults",1000,FALSE,"2025-01-06","Adnams 2015 French Oak Cask","Copper House","England","64.29","Operational",NA,"Great Britain Pound (£)","173.58","111.59","2015-07-15",NA,NA,"2024-10-01",9,247.97,"4.03","8.96","1125","4.54","10.08","England","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1124-01/cask-copper-house-2015-french-oak-cask-496-stored-cadus-vaults",250,FALSE,"2024-12-02","Copper House 2015 French Oak Cask","Copper House","England","64.29","Operational",NA,"Great Britain Pound (£)","173.58","111.59","2015-07-15",NA,NA,"2024-10-01",9,247.97,"1.01","2.24","281.25","1.13","2.52","England","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0824-05a/cask-bruichladdich-2002-climens-hogshead-460-stored-bruichladdich",21500,TRUE,"2024-12-02","Bruichladdich 2002 Climens Hogshead","Bruichladdich","Islay","53.1","Operational","Hogshead","Great Britain Pound (£)","217.14","115.3",NA,NA,"Wine","2024-06-01",NA,310.2,"69.31","186.47","24187.5","77.97","209.78","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1124-03/cask-tobermory-1994-hogshead-381012-stored-deanston",22500,FALSE,"2024-12-02","Tobermory 1994 Hogshead","Tobermory","Islands","50.9","Operational","Hogshead","Great Britain Pound (£)","141.84","72.2","1994-11-12",NA,NA,"2024-11-12",30,202.63,"111.04","311.63","25312.5","124.92","350.59","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0724-02b/cask-laphroaig-1998-butt-700042-stored-edrington",60000,FALSE,"2024-12-02","Laphroaig 1998 Butt","Laphroaig","Islay","56.8","Operational","Butt","Great Britain Pound (£)","295","167.56","1998-03-25",NA,"Scotch Whisky","2024-07-01",26,421.43,"142.37","358.08","67500","160.17","402.84","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1124-02/cask-copper-house-2011-jack-daniels-barrel-x15-stored-cadus-vaults",1000,FALSE,"2024-12-02","Copper House 201Jack Daniel's Barrel","Copper House","England","64.8","Operational","Barrel","Great Britain Pound (£)","115.4","74.78","2011-10-07",NA,"Bourbon","2024-10-01",13,164.86,"6.07","13.37","1125","6.82","15.04","England","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0724-02a/cask-laphroaig-1998-butt-700042-stored-edrington",90000,FALSE,"2024-10-07","Laphroaig 1998 Butt","Laphroaig","Islay","56.8","Operational","Butt","Great Britain Pound (£)","295","167.56","1998-03-25",NA,"Scotch Whisky","2024-07-01",26,421.43,"213.56","537.12","101250","240.25","604.26","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0924-01/cask-dailuaine-2008-refill-bourbon-hogshead-90065091-stored-lowland-bond",3472,FALSE,"2024-10-07","Dailuaine 2008 Refill Bourbon Hogshead","Dailuaine","Speyside","59.3","Operational","Hogshead","Great Britain Pound (£)","212.02","125.73","2008-12-18","Second Fill","Bourbon","2024-07-01",15,302.89,"11.46","27.61","3906","12.9","31.07","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0924-02/cask-dailuaine-2016-refill-bourbon-hogshead-305297-stored-lowland-bond",1750,FALSE,"2024-10-07","Dailuaine 2016 Refill Bourbon Hogshead","Dailuaine","Islay","61","Operational","Hogshead","Great Britain Pound (£)","200","122","2016-05-19","Second Fill","Bourbon","2024-07-01",8,285.71,"6.13","14.34","1968.75","6.89","16.14","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0924-03/cask-port-dundas-2009-bourbon-hogshead-728279-stored-lowland-bond",2100,FALSE,"2024-10-07","Port Dundas 2009 Bourbon Hogshead","Port Dundas","Lowlands","63.8","Closed","Hogshead","Great Britain Pound (£)","212.5","135.57","2009-11-16",NA,"Bourbon","2024-07-01",14,303.57,"6.92","15.49","2362.5","7.78","17.43","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0924-04/cask-glenrothes-2016-refill-bourbon-hogshead-8259-stored-lowland-bond",3150,FALSE,"2024-10-07","Glenrothes 2016 Refill Bourbon Hogshead","Glenrothes","Speyside","66.8","Operational","Hogshead","Great Britain Pound (£)","240.87","160.9","2016-09-01","Second Fill","Bourbon","2024-07-01",8,344.1,"9.15","19.58","3543.75","10.3","22.02","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0324-01b/cask-bruichladdich-2005-fresh-bourbon-barrel-396-stored-bruichladdich",14500,FALSE,"2024-10-07","Bruichladdich 2005 Fresh Bourbon Barrel","Bruichladdich","Islay","60.6","Operational","Barrel","Great Britain Pound (£)","138.45","83.9","2005-06-01","First Fill","Bourbon",NA,19,197.79,"73.31","172.82","16312.5","82.47","194.43","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-03a/cask-jura-2009-hogshead-103352-stored-invergordon",7500,FALSE,"2024-09-09","Jura 2009 Hogshead","Jura","Islands","57.52","Operational","Hogshead","Great Britain Pound (£)","131.43","75.6","2009-04-15",NA,NA,"2024-05-01",15,187.76,"39.94","99.21","8437.5","44.94","111.61","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0824-01/cask-ardmore-1998-hogshead-750723-stored-whisky-broker",15000,FALSE,"2024-09-09","Ardmore 1998 Hogshead","Ardmore","Highlands","50.9","Operational","Hogshead","Great Britain Pound (£)","146.85","74.75","1998-05-27",NA,NA,NA,26,209.79,"71.5","200.67","16875","80.44","225.75","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0824-02/cask-heaven-hill-2009-barrel-3440943-stored-inveralmond-bond",9100,TRUE,"2024-09-09","Heaven Hill 2009 Barrel","Heaven Hill Bernheim","Kentucky, USA","66.4","Operational","Barrel","Great Britain Pound (£)","158.3","105.11",NA,NA,"Bourbon",NA,NA,226.14,"40.24","86.58","10237.5","45.27","97.4","USA","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0824-03/cask-heaven-hill-2009-barrel-3440944-stored-inveralmond-bond",8800,TRUE,"2024-09-09","Heaven Hill 2009 Barrel","Heaven Hill Bernheim","Kentucky, USA","65.6","Operational","Barrel","Great Britain Pound (£)","147.8","96.96",NA,NA,"Bourbon",NA,NA,211.14,"41.68","90.76","9900","46.89","102.1","USA","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0824-04/cask-heaven-hill-2009-barrel-3440946-stored-inveralmond-bond",8800,TRUE,"2024-09-09","Heaven Hill 2009 Barrel","Heaven Hill Bernheim","Kentucky, USA","62.5","Operational","Barrel","Great Britain Pound (£)","165.5","103.44",NA,NA,"Bourbon",NA,NA,236.43,"37.22","85.07","9900","41.87","95.71","USA","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0824-05/cask-bruichladdich-2002-climens-hogshead-460-stored-bruichladdich",17500,FALSE,"2024-09-09","Bruichladdich 2002 Climens Hogshead","Bruichladdich","Islay","53.1","Operational","Hogshead","Great Britain Pound (£)","217.14","115.3",NA,NA,"Wine","2024-06-01",NA,310.2,"56.42","151.78","19687.5","63.47","170.75","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0724-01/cask-port-charlotte-2003-refill-bourbon-barrel-cask-895-stored-bruichladdich",26501,NA,"2024-08-05","Port Charlotte 2003 Refill Bourbon Barrel Cask","Bruichladdich","Islay","51","Operational","Barrel","Great Britain Pound (£)","150","76.5","2003-10-15","Second Fill","Bourbon","2024-04-01",20,214.29,"123.67","346.42","29813.62","139.13","389.72","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0724-02/cask-laphroaig-1998-butt-700042-stored-edrington",1e+05,FALSE,"2024-08-05","Laphroaig 1998 Butt","Laphroaig","Islay","49.1","Operational","Butt","Great Britain Pound (£)","295","144.84","1998-03-25",NA,"Scotch Whisky","2024-07-01",26,421.43,"237.29","690.42","112500","266.95","776.72","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0624-01/cask-arran-1996-hogshead-96894-stored-lagg-distillery",21000,TRUE,"2024-07-08","Arran 1996 Hogshead","Lochranza","Islands","49.1","Operational","Hogshead","Great Britain Pound (£)","166.1","81.56","1996-10-02",NA,NA,"2024-04-01",27,237.29,"88.5","257.48","23625","99.56","289.66","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-01/cask-longmorn-2013-hogshead-2805-stored-inveralmond-bond",6700,FALSE,"2024-06-10","Longmorn 2013 Hogshead","Longmorn","Speyside","62.7","Operational","Hogshead","Great Britain Pound (£)","170","106.59",NA,NA,NA,NA,NA,242.86,"27.59","62.86","7537.5","31.04","70.71","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-02/cask-longmorn-2013-hogshead-2804-stored-inveralmond-bond",6500,FALSE,"2024-06-10","Longmorn 2013 Hogshead","Longmorn","Speyside","61.8","Operational","Hogshead","Great Britain Pound (£)","164.2","101.48",NA,NA,NA,NA,NA,234.57,"27.71","64.05","7312.5","31.17","72.06","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-03/cask-jura-2009-hogshead-103352-stored-invergordon",6100,FALSE,"2024-06-10","Jura 2009 Hogshead","Jura","Islands","57.52","Operational","Hogshead","Great Britain Pound (£)","131.6","75.7","2009-04-15",NA,NA,"2024-05-01",15,188,"32.45","80.58","6862.5","36.5","90.65","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-04/cask-jura-2009-hogshead-103353-stored-invergordon",6000,FALSE,"2024-06-10","Jura 2009 Hogshead","Jura","Islands","57.92","Operational","Hogshead","Great Britain Pound (£)","146.9","85.08","2009-04-15",NA,NA,"2024-05-01",15,209.86,"28.59","70.52","6750","32.16","79.34","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-05/cask-orkney-single-malt-2008-hogshead-34-stored-edrington",5900,FALSE,"2024-06-10","Orkney Single Malt 2008 Hogshead","See Lot Description","Islands","63.8","Operational","Hogshead","Great Britain Pound (£)","225.23","143.7","2008-12-04",NA,NA,NA,15,321.76,"18.34","41.06","6637.5","20.63","46.19","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-06/cask-island-single-malt-2008-refill-butt-1-stored-whisky-broker",17500,FALSE,"2024-06-10","Island Single Malt 2008 Refill Butt","See Lot Description","Islands","64.5","Operational","Butt","Great Britain Pound (£)","485.1","312.89","2008-12-03","Second Fill",NA,NA,15,693,"25.25","55.93","19687.5","28.41","62.92","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-07/cask-ardmore-1998-hogshead-750704-stored-whisky-broker",12500,FALSE,"2024-06-10","Ardmore 1998 Hogshead","Ardmore","Highlands","52.2","Operational","Hogshead","Great Britain Pound (£)","118.83","62.03","1998-05-27",NA,NA,NA,26,169.76,"73.63","201.52","14062.5","82.84","226.7","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-11/cask-fettercairn-1997-single-hogshead-1382-stored-north-star-spirits",16000,FALSE,"2024-06-10","Fettercairn 1997 Single Hogshead","Fettercairn","Highlands","55.4","Operational","Hogshead","Great Britain Pound (£)","118.38","65.58","1997-03-01",NA,NA,NA,27,169.11,"94.61","243.98","18000","106.44","274.47","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-10/cask-glen-garioch-2014-single-cask-7393-stored-north-british",2600,NA,"2024-06-10","Glen Garioch 2014 Single Cask","Glen Garioch","Highlands","56.4","Operational",NA,"Great Britain Pound (£)","158.86","89.6","2014-01-01",NA,NA,NA,10,226.94,"11.46","29.02","2925","12.89","32.65","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-08/cask-speyside-single-malt-glenrothes-2016-refill-hogshead-8261-stored-north-british",1350,FALSE,"2024-06-10","Speyside Single Malt (Glenrothes) 2016 Refill Hogshead","Glenrothes","Speyside","66.9","Operational","Hogshead","Great Britain Pound (£)","222.86","149.09","2016-09-01","Second Fill",NA,NA,7,318.37,"4.24","9.05","1518.75","4.77","10.19","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-09/cask-speyside-single-malt-glenrothes-2016-refill-hogshead-8262-stored-north-british",1350,FALSE,"2024-06-10","Speyside Single Malt (Glenrothes) 2016 Refill Hogshead","Glenrothes","Speyside","67.9","Operational","Hogshead","Great Britain Pound (£)","222.97","151.4","2016-09-01","Second Fill",NA,NA,7,318.53,"4.24","8.92","1518.75","4.77","10.03","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0324-01a/cask-bruichladdich-2005-fresh-bourbon-barrel-396-stored-bruichladdich",13000,FALSE,"2024-05-06","Bruichladdich 2005 Fresh Bourbon Barrel","Bruichladdich","Islay","60.9","Operational","Barrel","Great Britain Pound (£)","143.51","87.4","2005-06-01","First Fill","Bourbon","2024-02-01",18,205.01,"63.41","148.74","14625","71.34","167.33","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/2403exp2/cask-borders-2024-iwd-quarter-cask-stored-borders-distillery-demeter-collection",1499,NA,"2024-04-08","Borders 2024 IWD Quarter Cask","Borders","Lowlands","63.5","Operational","Quarter Cask","Great Britain Pound (£)","89","56.52",NA,NA,NA,NA,NA,127.14,"11.79","26.52","1686.38","13.26","29.84","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0324-01/cask-bruichladdich-2005-fresh-bourbon-barrel-396-stored-bruichladdich",15000,FALSE,"2024-04-08","Bruichladdich 2005 Fresh Bourbon Barrel","Bruichladdich","Islay","60.9","Operational","Barrel","Great Britain Pound (£)","143.51","87.4","2005-06-01","First Fill","Bourbon","2024-02-01",18,205.01,"73.17","171.62","16875","82.31","193.08","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0324-02/cask-ardmore-1998-hogshead-750706-stored-whiskybroker",20000,FALSE,"2024-04-08","Ardmore 1998 Hogshead","Ardmore","Highlands","52.3","Operational","Hogshead","Great Britain Pound (£)","148.32","77.57","1998-05-27",NA,NA,"2024-03-01",25,211.89,"94.39","257.83","22500","106.19","290.06","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0324-03/cask-islay-single-malt-1985-first-fill-bourbon-barrel-8-stored-inveralmond-bond",65000,FALSE,"2024-04-08","Islay Single Malt 1985 First Fill Bourbon Barrel","Bruichladdich","Islay","46.7","Operational","Barrel","Great Britain Pound (£)","184.15","86","1985-12-31","First Fill","Bourbon",NA,38,263.07,"247.08","755.81","73125","277.97","850.29","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1123-06a/1-highland-single-malt-2003-refill-barrel-8-heavily-peated-cask-storage-dm-winchester",6000,FALSE,"2024-01-08","Highland Single Malt 2003 Refill Barrel","Bruichladdich","Highlands","54.4","Operational","Barrel","Great Britain Pound (£)","280.35","152.51","2003-06-27","Second Fill",NA,NA,20,400.5,"14.98","39.34","6750","16.85","44.26","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1223-02/1-jura-1988-hogshead-1357-cask-storage-whiskybroker",25000,FALSE,"2024-01-08","Jura 1988 Hogshead","Jura","Islands","47.9","Operational","Hogshead","Great Britain Pound (£)","149","71.37","1988-09-27",NA,NA,"2023-05-23",35,212.86,"117.45","350.29","28125","132.13","394.07","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1223-01/1-fettercairn-2008-1st-fill-amontillado-barrel-4647-cask-storage-whiskybroker",5500,FALSE,"2024-01-08","Fettercairn 2008 1st Fill Amontillado Barrel","Fettercairn","Highlands","54.8","Operational","Barrel","Great Britain Pound (£)","144.25","79.05","2008-10-30","First Fill","Sherry","2023-10-01",15,206.07,"26.69","69.58","6187.5","30.03","78.27","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1223-03/1-tullibardine-2015-1st-fill-vin-santo-octave-650913-cask-storage-whiskybroker",1200,FALSE,"2024-01-08","Tullibardine 2015 1st Fill Vin Santo Octave","Tullibardine","Highlands","57.9","Operational","Octave","Great Britain Pound (£)","57.51","33.3",NA,"First Fill","Wine",NA,NA,82.16,"14.61","36.04","1350","16.43","40.54","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1223-04/1-port-charlotte-2008-fresh-bourbon-barrel-cask-3246-cask-storage-bruichladdich",19500,TRUE,"2024-01-08","Port Charlotte 2008 Fresh Bourbon Barrel Cask","Bruichladdich","Islay","59.9","Operational","Barrel","Great Britain Pound (£)","160.27","96","2008-11-17","First Fill","Bourbon",NA,15,228.96,"85.17","203.12","21937.5","95.81","228.52","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1123-03/1-allt-bhainne-2009-hogshead-cask-29814-cask-storage-whisky-broker",13000,FALSE,"2023-12-05","Allt-A-Bhainne 2009 Hogshead Cask","Allt-A-Bhainne","Hogshead","63","Operational","Hogshead","Great Britain Pound (£)","208.44","131.32","2009-04-03",NA,NA,"2023-11-01",14,297.77,"43.66","98.99","14625","49.12","111.37","Hogshead","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1123-04/1-tomatin-2008-1st-fill-px-quarter-cask-900162-cask-storage-whiskybroker",8000,FALSE,"2023-12-05","Tomatin 2008 1st Fill PX Quarter Cask","Tomatin","Highlands","61.6","Operational","Quarter Cask","Great Britain Pound (£)","116.59","71.82","2008-06-05","First Fill",NA,"2023-11-01",15,166.56,"48.03","111.39","9000","54.03","125.31","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1123-05/1-tullibardine-2013-1st-fill-vino-santo-quarter-cask-6557301-cask-storage-whisky-broker",3400,FALSE,"2023-12-05","Tullibardine 2013 1st Fill Vino Santo Quarter Cask","Tullibardine","Highlands","58.8","Operational","Quarter Cask","Great Britain Pound (£)","79.98","47.03",NA,"First Fill","Wine",NA,NA,114.26,"29.76","72.29","3825","33.48","81.33","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1123-06/highland-single-malt-2003-refill-barrel-8-heavily-peated-cask-storage-dm-winchester",11000,FALSE,"2023-12-05","Highland Single Malt 2003 Refill Barrel","Bruichladdich","Highlands","54.4","Operational","Barrel","Great Britain Pound (£)","280.35","152.51","2003-06-27","Second Fill",NA,NA,20,400.5,"27.47","72.13","12375","30.9","81.14","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1123-01/1-aberlour-1991-hogshead-9662-cask-storage-inveralmond-bond",14500,FALSE,"2023-12-05","Aberlour 199Hogshead","Aberlour","Speyside","41.3","Operational","Hogshead","Great Britain Pound (£)","96.85","40","1991-02-20",NA,NA,NA,32,138.36,"104.8","362.5","16312.5","117.9","407.81","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1123-02/1-tullibardine-2015-octave-cask-650935a-cask-storage-whisky-broker",1300,FALSE,"2023-12-05","Tullibardine 2015 Octave Cask","Tullibardine","Highlands","58.6","Operational","Octave","Great Britain Pound (£)","47.8","28.01","2015-02-06",NA,NA,"2023-11-01",8,68.29,"19.04","46.41","1462.5","21.42","52.21","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1023-01/1-bruichladdich-2002-sherry-butt-000487-cask-storage-bruichladdich",55000,FALSE,"2023-11-06","Bruichladdich 2002 Sherry Butt","Bruichladdich","Islay","59.6","Operational","Butt","Great Britain Pound (£)","406.54","242.3","2002-07-15",NA,"Sherry","2023-03-01",21,580.77,"94.7","226.99","61875","106.54","255.37","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0823-01a/1-bruichladdich-2007-fresh-bourbon-barrel-1240-cask-storage-bruichladdich",10400,TRUE,"2023-11-06","Bruichladdich 2007 Fresh Bourbon Barrel","Bruichladdich","Islay","56.7","Operational","Barrel","Great Britain Pound (£)","92.06","52.2","2007-06-22","First Fill","Bourbon",NA,16,131.51,"79.08","199.23","11700","88.97","224.14","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0823-01/1-bruichladdich-2007-fresh-bourbon-barrel-1240-cask-storage-bruichladdich",9400,FALSE,"2023-09-04","Bruichladdich 2007 Fresh Bourbon Barrel","Bruichladdich","Islay","56.7","Operational","Barrel","Great Britain Pound (£)","92.06","52.2","2007-06-22","First Fill","Bourbon",NA,16,131.51,"71.48","180.08","10575","80.41","202.59","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0723-01/1-glen-moray-2008-cask-5676-cask-storage-young-spirits",4200,FALSE,"2023-08-07","Glen Moray 2008 Cask","Glen Moray","Speyside","51.94","Operational",NA,"Great Britain Pound (£)","94.3","48.98","2008-10-29",NA,NA,"2023-04-11",14,134.71,"31.18","85.75","4725","35.08","96.47","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0723-02/1-royal-brackla-2008-cask-6611-cask-storage-young-spirits",6100,FALSE,"2023-08-07","Royal Brackla 2008 Cask","Royal Brackla","Highlands","61.5","Operational",NA,"Great Britain Pound (£)","95.55","58.76","2008-12-14",NA,NA,"2023-04-11",14,136.5,"44.69","103.81","6862.5","50.27","116.79","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0723-03/1-ben-nevis-2013-cask-319-cask-storage-young-spirits",6100,FALSE,"2023-08-07","Ben Nevis 2013 Cask","Ben Nevis","Highlands","56.5","Operational",NA,"Great Britain Pound (£)","130.71","73.85","2013-05-16",NA,NA,"2023-04-11",10,186.73,"32.67","82.6","6862.5","36.75","92.92","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0623-01/1-bruichladdich-2005-fresh-bourbon-barrel-1448-cask-storage-bruichladdich",20000,TRUE,"2023-07-10","Bruichladdich 2005 Fresh Bourbon Barrel","Bruichladdich","Islay","60.8","Operational","Barrel","Great Britain Pound (£)","126.97","77.2","2005-09-21","First Fill","Bourbon","2023-02-01",17,181.39,"110.26","259.07","22500","124.04","291.45","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0623-02/1-benrinnes-2014-single-hogshead-319475-cask-storage-nosbc",9000,FALSE,"2023-07-10","Benrinnes 2014 Single Hogshead","Benrinnes","Speyside","57.6","Operational","Hogshead","Great Britain Pound (£)","185.94","107.1","2014-11-27",NA,NA,NA,8,265.63,"33.88","84.03","10125","38.12","94.54","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0323-01/1-ardmore-2009-ex-laphroaig-cask-709382-cask-storage-whisky-broker",6500,TRUE,"2023-04-10","Ardmore 2009 ex-Laphroaig Cask","Ardmore","Highlands","61.8","Operational",NA,"Great Britain Pound (£)","144.88","89.54","2009-12-16",NA,"Scotch Whisky","2023-03-01",13,206.97,"31.41","72.59","7312.5","35.33","81.67","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0323-02/1-balmenach-2016-barrel-123-cask-storage-whisky-broker",2100,FALSE,"2023-04-10","Balmenach 2016 Barrel","Balmenach","Speyside","62.1","Operational","Barrel","Great Britain Pound (£)","154.82","96.14","2016-02-01",NA,NA,"2023-03-01",7,221.17,"9.49","21.84","2362.5","10.68","24.57","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0323-03/1-glen-elgin-2015-hogshead-800021-cask-storage-whisky-broker",3100,FALSE,"2023-04-10","Glen Elgin 2015 Hogshead","Glen Elgin","Speyside","60.2","Operational","Hogshead","Great Britain Pound (£)","221.05","133.07","2015-03-01",NA,NA,"2023-03-01",8,315.79,"9.82","23.3","3487.5","11.04","26.21","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0323-04/1-orkney-single-malt-2008-butt-1-cask-storage-whisky-broker",25000,TRUE,"2023-04-10","Orkney Single Malt 2008 Butt","Bruichladdich","Islands","65.3","Operational","Butt","Great Britain Pound (£)","486.47","317.66","2008-08-01",NA,NA,"2023-03-01",14,694.96,"35.97","78.7","28125","40.47","88.54","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0323-05/1-williamson-2014-hogshead-294-cask-storage-whisky-broker",17000,FALSE,"2023-04-10","'Williamson' 2014 Hogshead","Bruichladdich","Islay","66.7","Operational","Hogshead","Great Britain Pound (£)","196.4","131","2014-01-01",NA,NA,"2023-03-01",9,280.57,"60.59","129.77","19125","68.16","145.99","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0223-01/1-glen-ord-2012-bourbon-cask-800260-cask-storage-whisky-broker",7700,TRUE,"2023-03-06","Glen Ord 2012 Bourbon Cask","Glen Ord","Highlands","61.2","Operational",NA,"Great Britain Pound (£)","167.76","102.67","2012-12-19",NA,"Bourbon",NA,10,239.66,"32.13","75","8662.5","36.14","84.37","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0223-02/1-craigellachie-2007-px-quarter-cask-90050593-cask-storage-dm-winchester-coleburn",7107,FALSE,"2023-03-06","Craigellachie 2007 PX Quarter Cask","Craigellachie","Speyside","53.5","Operational","Quarter Cask","Great Britain Pound (£)","183.66","98.26","2007-12-12",NA,NA,NA,15,262.37,"27.09","72.33","7995.38","30.47","81.37","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0223-03/1-tullibardine-2015-vin-santo-octave-cask-6509132-cask-storage-whisky-broker",1600,FALSE,"2023-03-06","Tullibardine 2015 Vin Santo Octave Cask","Tullibardine","Highlands","60.8","Operational","Octave","Great Britain Pound (£)","58.91","35.82","2015-01-01",NA,"Wine","2023-01-01",8,84.16,"19.01","44.67","1800","21.39","50.25","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0722-01a/1-aultmore-2012-barrel-800973-cask-storage-beam-suntory",3400,FALSE,"2023-03-06","Aultmore 2012 Barrel","Aultmore","Speyside","63.4","Operational","Barrel","Great Britain Pound (£)","120.7","76.52","2012-05-29",NA,NA,NA,10,172.43,"19.72","44.43","3825","22.18","49.99","Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1222-01/1-port-charlotte-2008-fresh-bourbon-hogshead-cask-3245-cask-storage-whisky-broker",25500,TRUE,"2023-01-09","Port Charlotte 2008 Fresh Bourbon Hogshead Cask","Bruichladdich","Islay","60.8","Operational","Hogshead","Great Britain Pound (£)","132.11","80.32","2008-11-17","First Fill","Bourbon",NA,14,188.73,"135.11","317.48","28687.5","152","357.17","Scotland","WhiskyAuctioneer"
